Hylak_id,Lake_name,lake_class
1369612,Akaiwa,Warm temperate and mesic
1369761,Bobatako,Cool temperate and moist
1369811,Shozenjiko,Warm temperate and mesic
1369860,Miyamako,Cool temperate and moist
1369901,Shakunageko,Cool temperate and moist
1369908,Otsumata,Cool temperate and moist
1369969,Sabigawa,Cool temperate and moist
1369978,Tane,Warm temperate and mesic
1370007,Takashibako,Warm temperate and mesic
1370015,Shiobara,Cool temperate and moist
1370067,Shitokiko,Warm temperate and mesic
1370118,Otomiko,Cool temperate and moist
1370125,Kuriyamachoseichi,Cool temperate and moist
1370129,Mizunuma,Cool temperate and moist
1370147,Imaichichoseichi,Cool temperate and moist
1370153,Marunumako,Cold and wet
1370159,Higashikoyako,Cool temperate and moist
1370178,Fujiwarako,Cool temperate and moist
1370205,Tanbarako,Cool temperate and moist
1370213,Dashidaira,Cool temperate and moist
1370246,Okususobana,Cool temperate and moist
1370262,Akayako,Cool temperate and moist
1370294,Kamiichigawa,Warm temperate and mesic
1370303,Kamiichigawadaini,Warm temperate and mesic
1370310,Furudoike,Warm temperate and mesic
1370326,Sonoharako,Cool temperate and moist
1370407,Muromaki,Warm temperate and mesic
1370428,Ryujinko,Cool temperate and moist
1370432,Sugadairako,Cool temperate and moist
1370437,Sakuragaike,Warm temperate and mesic
1370442,Jinzudaiichi,Warm temperate and mesic
1370446,Nanakura,Cool temperate and moist
1370447,Tashiroko,Cool temperate and moist
1370448,Makabechoseichi,Warm temperate and mesic
1370457,Uchikawako,Warm temperate and mesic
1370458,Soyama,Warm temperate and mesic
1370461,Tori,Warm temperate and mesic
1370496,Saigawako,Warm temperate and mesic
1370505,Jajanboike,Warm temperate and mesic
1370518,Ohara,Warm temperate and mesic
1370519,Tedorigawadaisan,Warm temperate and mesic
1370524,Narusawako,Warm temperate and mesic
1370548,Narude,Warm temperate and mesic
1370565,Togagawa,Cool temperate and moist
1370573,Tsubakihara,Warm temperate and mesic
1370588,Asaida,Cool temperate and moist
1370622,Nyuko,Warm temperate and mesic
1370674,Oshioko,Warm temperate and mesic
1370690,Fujishanoumi,Warm temperate and mesic
1370728,Inekoki,Cool temperate and moist
1370744,Midono,Cool temperate and moist
1370749,Ryugahanako,Warm temperate and mesic
1370758,Hakusuiko,Cool temperate and moist
1370782,Miyukiko,Warm temperate and mesic
1370828,Asahichosuichi,Cool temperate and moist
1370839,Akigamichosuichi,Cool temperate and moist
1370878,Takanedaini,Cool temperate and moist
1370889,Bushugaike,Warm temperate and mesic
1370990,Higashiueda,Warm temperate and mesic
1370996,Chichibuko,Cool temperate and moist
1371004,Naraiko,Cool temperate and moist
1371012,Momijiko,Cool temperate and moist
1371044,Washi,Warm temperate and mesic
1371067,Miyazawako,Warm temperate and mesic
1371071,Naguriko,Warm temperate and mesic
1371100,Hiroseko,Cool temperate and moist
1371103,Tokiwa,Cool temperate and moist
1371121,Takatoko,Cool temperate and moist
1371135,Kiso,Cool temperate and moist
1371189,Tamako,Warm temperate and mesic
1371193,Nosenko,Cool temperate and moist
1371219,Mazegawadaini,Warm temperate and mesic
1371241,Hironodamuko,Warm temperate and mesic
1371249,Chiyodako,Warm temperate and mesic
1371290,Yomikaki,Warm temperate and mesic
1371337,Ono,Warm temperate and mesic
1371383,Yamaguchi,Warm temperate and mesic
1371387,Hananoko,Warm temperate and mesic
1371454,Matsukawa,Cool temperate and moist
1371465,Ochiai,Warm temperate and mesic
1371500,Kakiharatameike,Warm temperate and mesic
1371520,Yamakura,Warm temperate and mesic
1371529,Oi,Warm temperate and mesic
1371542,Maruyamasosuiko,Warm temperate and mesic
1371547,Kaneyama,Warm temperate and mesic
1371581,Maesawa,Warm temperate and mesic
1371604,Matsunoko,Warm temperate and mesic
1371617,Amahatako,Warm temperate and mesic
1371621,Otanichosuichi,Warm temperate and mesic
1371700,Yamabiko,Warm temperate and mesic
1371702,Ryokusuiko,Warm temperate and mesic
1371707,Onbarako,Cool temperate and moist
1371714,Kori,Warm temperate and mesic
1371721,Shirotsubakiko,Warm temperate and mesic
1371725,Hiraoka,Warm temperate and mesic
1371730,Tenshiko,Warm temperate and mesic
1371736,Iizumishusuizeki,Warm temperate and mesic
1371766,Yahagidaini,Warm temperate and mesic
1371769,Tataragi,Warm temperate and mesic
1371777,Doyo,Cool temperate and moist
1371783,Onzuiko,Cool temperate and moist
1371784,Kameyamako,Warm temperate and mesic
1371791,Kuroki,Cool temperate and moist
1371821,Nichinanko,Warm temperate and mesic
1371836,Aikawa,Warm temperate and mesic
1371841,Ginzanko,Warm temperate and mesic
1371842,Misakuboko,Warm temperate and mesic
1371849,Kurodachosuichi,Cool temperate and moist
1371863,Inukami,Warm temperate and mesic
1371896,Segi,Warm temperate and mesic
1371906,Sakuma,Warm temperate and mesic
1371915,Osadamuko,Warm temperate and mesic
1371919,Aichiike,Warm temperate and mesic
1371950,Miyoshiike,Warm temperate and mesic
1371969,Eigenjiko,Warm temperate and mesic
1371992,Hamaharachosuichi,Warm temperate and mesic
1371994,Isakachosuichi,Warm temperate and mesic
1372005,Mikawako,Warm temperate and mesic
1372043,Hinogawa,Warm temperate and mesic
1372054,Kaminoseko,Warm temperate and mesic
1372067,Miyoshiko,Warm temperate and mesic
1372076,Akibako,Warm temperate and mesic
1372077,Sasama,Warm temperate and mesic
1372092,Komoto,Warm temperate and mesic
1372095,Souriike,Warm temperate and mesic
1372105,Ozuchi,Warm temperate and mesic
1372129,Matsukawako,Warm temperate and mesic
1372140,Tojoko,Warm temperate and mesic
1372166,Maeyamaike,Warm temperate and mesic
1372181,Oharachosuichi,Warm temperate and mesic
1372185,Sakuraiko,Warm temperate and mesic
1372187,Kasatochoseichi,Warm temperate and mesic
1372196,Kisenyama,Warm temperate and mesic
1372220,Sengarisuigenchi,Warm temperate and mesic
1372222,Inasako,Warm temperate and mesic
1372237,Kawashimogawa,Warm temperate and mesic
1372255,Kunikaneike,Warm temperate and mesic
1372280,Kinsenjiko,Warm temperate and mesic
1372286,Gongenike,Warm temperate and mesic
1372298,Sufugawa,Warm temperate and mesic
1372299,Shakujoko,Warm temperate and mesic
1372305,Tashiroko,Warm temperate and mesic
1372318,Heisoko,Warm temperate and mesic
1372333,Tsukuharako,Warm temperate and mesic
1372344,Midoroike,Warm temperate and mesic
1372377,Ogaike,Warm temperate and mesic
1372411,Katada,Warm temperate and mesic
1372485,Hijiriko,Cool temperate and moist
1372530,Shinnoko,Warm temperate and mesic
1372545,Shorenjiko,Warm temperate and mesic
1372551,Hattachiike,Warm temperate and mesic
1372553,Kimigano,Warm temperate and mesic
1372562,Nameriko,Warm temperate and mesic
1372564,Myojinchosuichi,Cool temperate and moist
1372583,Nabarachosuichi,Warm temperate and mesic
1372593,Osakaike,Warm temperate and mesic
1372595,Hattorioike,Warm temperate and mesic
1372601,Murooko,Warm temperate and mesic
1372627,Tateiwachosuichi,Cool temperate and moist
1372675,Sayamaike,Warm temperate and mesic
1372680,Hakuryuko,Warm temperate and mesic
1372681,Onoike,Warm temperate and mesic
1372686,Seiryuko,Warm temperate and mesic
1372730,Gokatsuraike,Warm temperate and mesic
1372733,Komyoike,Warm temperate and mesic
1372781,Iiyamachosuichi,Cool temperate and moist
1372782,Soryuko,Warm temperate and mesic
1372784,Hisayamadasuigenchi,Warm temperate and mesic
1372819,Kamiji,Warm temperate and mesic
1372825,Takihata,Warm temperate and mesic
1372841,Okuiseko,Warm temperate and mesic
1372903,Horigo,Warm temperate and mesic
1372905,Sasanami,Warm temperate and mesic
1372908,Watanosechosuichi,Warm temperate and mesic
1372919,Shinjuko,Warm temperate and mesic
1372924,Honjo,Warm temperate and mesic
1372955,Oharako,Warm temperate and mesic
1372960,Osakochosuichi,Warm temperate and mesic
1372988,Kinbuchiike,Warm temperate and mesic
1372995,Niike,Warm temperate and mesic
1372999,Jinnaiike,Warm temperate and mesic
1373000,Miyakono,Warm temperate and mesic
1373014,Ouchi,Warm temperate and mesic
1373039,Nagarako,Warm temperate and mesic
1373058,Kamekoshiike,Warm temperate and mesic
1373063,Takaseko,Warm temperate and mesic
1373067,Naibaike,Warm temperate and mesic
1373069,Iwaseike,Warm temperate and mesic
1373084,Kodoko,Warm temperate and mesic
1373090,Yunohara,Warm temperate and mesic
1373105,Asahichosuichi,Warm temperate and mesic
1373111,Kikukawako,Warm temperate and mesic
1373116,Utsui,Warm temperate and mesic
1373128,Nukumi,Warm temperate and mesic
1373136,Futagawa,Warm temperate and mesic
1373142,Otaniike,Warm temperate and mesic
1373151,Utsuidaiichi,Warm temperate and mesic
1373154,Ubemaruyama,Warm temperate and mesic
1373159,Beisenko,Warm temperate and mesic
1373195,Mannenike,Warm temperate and mesic
1373216,Tamagawako,Warm temperate and mesic
1373241,Matsuogawa,Cool temperate and moist
1373275,Tondadaini,Warm temperate and mesic
1373276,Tondadaiichichosuichi,Warm temperate and mesic
1373290,Shirasagiko,Warm temperate and mesic
1373309,Yoshida,Warm temperate and mesic
1373322,Tare,Warm temperate and mesic
1373340,Hatachosuichi,Warm temperate and mesic
1373347,Oi,Warm temperate and mesic
1373358,Ohashichosuichi,Warm temperate and mesic
1373362,Masubuchichosuichi,Warm temperate and mesic
1373372,Inamurachoseichi,Cool temperate and moist
1373399,Omorigawachosuichi,Warm temperate and mesic
1373406,Rikimaru,Warm temperate and mesic
1373434,Tosakagamiko,Warm temperate and mesic
1373435,Kayoichoike,Hot and dry
1373440,Kuboshiro,Warm temperate and mesic
1373468,Aburagi,Warm temperate and mesic
1373496,Hiranabe,Warm temperate and mesic
1373508,Aki,Warm temperate and mesic
1373522,Kamiakizukiko,Warm temperate and mesic
1373531,Yabakeiko,Warm temperate and mesic
1373537,Suburi,Warm temperate and mesic
1373539,Hisashi,Warm temperate and mesic
1373540,Minamihata,Warm temperate and mesic
1373544,Minagiko,Warm temperate and mesic
1373576,Asagiriko,Warm temperate and mesic
1373582,Hiju,Warm temperate and mesic
1373599,Sayonoumi,Warm temperate and mesic
1373615,Gosho,Warm temperate and mesic
1373723,Yamashitaike,Cool temperate and moist
1373727,Nagaiketameike,Warm temperate and mesic
1373751,Hyugami,Warm temperate and mesic
1373771,Amagatanichosuichi,Cool temperate and moist
1373934,Kayaze,Warm temperate and mesic
1373936,Nodaketameike,Warm temperate and mesic
1373937,Ishiba,Warm temperate and mesic
1374051,Konoura,Warm temperate and mesic
1374105,Fukasako,Warm temperate and mesic
1374110,Narumi,Warm temperate and mesic
1374118,Ogakura,Hot and dry
1374154,Urakamisuigenchi,Warm temperate and mesic
1374156,Kitagawa,Warm temperate and mesic
1374213,Oshidorinoike,Warm temperate and mesic
1374588,Tsukabaru,Warm temperate and mesic
1374669,Kyoragi,Warm temperate and mesic
1374670,Saigo,Warm temperate and mesic
1374717,Ouchibaru,Warm temperate and mesic
1374735,Uchitani,Cool temperate and moist
1375164,Tachibana,Warm temperate and mesic
1375292,Kogawa,Warm temperate and mesic
1375491,Oyodogawadaini,Warm temperate and mesic
1375538,Oyodogawadaiichi,Warm temperate and mesic
1375712,Takeyama,Warm temperate and mesic
1375977,Sakataniko,Warm temperate and mesic
1376154,Osumiko,Warm temperate and mesic
1377578,Saikyo,Warm temperate and mesic
1383379,Kannako,Hot and mesic
1383471,Zukeyama,Hot and mesic
1386542,Maezato,Hot and mesic
1386553,Nagura,Hot and mesic
1408081,Lake Kivu,Hot and dry
1415583,Odzani Lake,Warm temperate and mesic
1424062,Victoria Reservoir,Warm temperate and xeric
1427010,Taupo,Warm temperate and mesic
1427119,Parangana,Cool temperate and moist
1427299,Repulse,Cool temperate and moist
